"COUNTRY","Country","SEO","Socio economic objective","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CZE","Czech Republic","NABS135","R&D related to Social sciences - financed from sources other than GUF","MIO_NAC","National Currency","2011","2011","CZK","Czech Koruna","6","Millions",,,373.777,,
"CZE","Czech Republic","NABS135","R&D related to Social sciences - financed from sources other than GUF","MIO_NAC","National Currency","2012","2012","CZK","Czech Koruna","6","Millions",,,326.542,,
"CZE","Czech Republic","NABS135","R&D related to Social sciences - financed from sources other than GUF","MIO_NAC","National Currency","2013","2013","CZK","Czech Koruna","6","Millions",,,457.276,,
"CZE","Czech Republic","NABS135","R&D related to Social sciences - financed from sources other than GUF","MIO_NAC","National Currency","2014","2014","CZK","Czech Koruna","6","Millions",,,437.207,,
"CZE","Czech Republic","NABS135","R&D related to Social sciences - financed from sources other than GUF","MIO_NAC","National Currency","2015","2015","CZK","Czech Koruna","6","Millions",,,452.075,,
"CZE","Czech Republic","NABS135","R&D related to Social sciences - financed from sources other than GUF","MIO_NAC","National Currency","2016","2016","CZK","Czech Koruna","6","Millions",,,373.511,,
"CZE","Czech Republic","NABS135","R&D related to Social sciences - financed from sources other than GUF","MIO_NAC","National Currency","2017","2017","CZK","Czech Koruna","6","Millions",,,432.563,,
"CZE","Czech Republic","NABS135","R&D related to Social sciences - financed from sources other than GUF","MIO_NAC","National Currency","2018","2018","CZK","Czech Koruna","6","Millions",,,495.309,,
"CZE","Czech Republic","NABS135","R&D related to Social sciences - financed from sources other than GUF","MIO_NAC","National Currency","2019","2019","CZK","Czech Koruna","6","Millions",,,535.005,"P","Provisional value"
"CZE","Czech Republic","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","MIO_NAC","National Currency","2011","2011","CZK","Czech Koruna","6","Millions",,,758.277,,
"CZE","Czech Republic","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","MIO_NAC","National Currency","2012","2012","CZK","Czech Koruna","6","Millions",,,803.369,,
"CZE","Czech Republic","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","MIO_NAC","National Currency","2013","2013","CZK","Czech Koruna","6","Millions",,,1123.047,,
"CZE","Czech Republic","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","MIO_NAC","National Currency","2014","2014","CZK","Czech Koruna","6","Millions",,,1106.386,,
"CZE","Czech Republic","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","MIO_NAC","National Currency","2015","2015","CZK","Czech Koruna","6","Millions",,,1129.509,,
"CZE","Czech Republic","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","MIO_NAC","National Currency","2016","2016","CZK","Czech Koruna","6","Millions",,,1171.125,,
"CZE","Czech Republic","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","MIO_NAC","National Currency","2017","2017","CZK","Czech Koruna","6","Millions",,,1253.457,,
"CZE","Czech Republic","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","MIO_NAC","National Currency","2018","2018","CZK","Czech Koruna","6","Millions",,,1460.193,,
"CZE","Czech Republic","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","MIO_NAC","National Currency","2019","2019","CZK","Czech Koruna","6","Millions",,,1464.9,"P","Provisional value"
"CZE","Czech Republic","_T","Total","DF6","2015 Dollars - Constant prices and PPPs","2011","2011","USD","US Dollar","6","Millions","2015","2015",2131.048,,
"CZE","Czech Republic","_T","Total","DF6","2015 Dollars - Constant prices and PPPs","2012","2012","USD","US Dollar","6","Millions","2015","2015",2126.104,,
"CZE","Czech Republic","_T","Total","DF6","2015 Dollars - Constant prices and PPPs","2013","2013","USD","US Dollar","6","Millions","2015","2015",2140.514,,
"CZE","Czech Republic","_T","Total","DF6","2015 Dollars - Constant prices and PPPs","2014","2014","USD","US Dollar","6","Millions","2015","2015",2133.997,,
"CZE","Czech Republic","_T","Total","DF6","2015 Dollars - Constant prices and PPPs","2015","2015","USD","US Dollar","6","Millions","2015","2015",2151.591,,
"CZE","Czech Republic","_T","Total","DF6","2015 Dollars - Constant prices and PPPs","2016","2016","USD","US Dollar","6","Millions","2015","2015",2136.504,,
"CZE","Czech Republic","_T","Total","DF6","2015 Dollars - Constant prices and PPPs","2017","2017","USD","US Dollar","6","Millions","2015","2015",2307.003,,
"CZE","Czech Republic","_T","Total","DF6","2015 Dollars - Constant prices and PPPs","2018","2018","USD","US Dollar","6","Millions","2015","2015",2449.817,,
"CZE","Czech Republic","_T","Total","DF6","2015 Dollars - Constant prices and PPPs","2019","2019","USD","US Dollar","6","Millions","2015","2015",2558.97,"E; P","Estimated value; Provisional value"
"CZE","Czech Republic","NABS01","Exploration and exploitation of the Earth","DF6","2015 Dollars - Constant prices and PPPs","2011","2011","USD","US Dollar","6","Millions","2015","2015",45.208,,
"CZE","Czech Republic","NABS01","Exploration and exploitation of the Earth","DF6","2015 Dollars - Constant prices and PPPs","2012","2012","USD","US Dollar","6","Millions","2015","2015",37.738,,
"CZE","Czech Republic","NABS01","Exploration and exploitation of the Earth","DF6","2015 Dollars - Constant prices and PPPs","2013","2013","USD","US Dollar","6","Millions","2015","2015",37.562,,
"CZE","Czech Republic","NABS01","Exploration and exploitation of the Earth","DF6","2015 Dollars - Constant prices and PPPs","2014","2014","USD","US Dollar","6","Millions","2015","2015",34.324,,
"CZE","Czech Republic","NABS01","Exploration and exploitation of the Earth","DF6","2015 Dollars - Constant prices and PPPs","2015","2015","USD","US Dollar","6","Millions","2015","2015",33.68,,
"CZE","Czech Republic","NABS01","Exploration and exploitation of the Earth","DF6","2015 Dollars - Constant prices and PPPs","2016","2016","USD","US Dollar","6","Millions","2015","2015",28.182,,
"CZE","Czech Republic","NABS01","Exploration and exploitation of the Earth","DF6","2015 Dollars - Constant prices and PPPs","2017","2017","USD","US Dollar","6","Millions","2015","2015",31.382,,
"CZE","Czech Republic","NABS01","Exploration and exploitation of the Earth","DF6","2015 Dollars - Constant prices and PPPs","2018","2018","USD","US Dollar","6","Millions","2015","2015",32.444,,
"CZE","Czech Republic","NABS01","Exploration and exploitation of the Earth","DF6","2015 Dollars - Constant prices and PPPs","2019","2019","USD","US Dollar","6","Millions","2015","2015",33.695,"E; P","Estimated value; Provisional value"
"CZE","Czech Republic","NABS02","Environment","DF6","2015 Dollars - Constant prices and PPPs","2011","2011","USD","US Dollar","6","Millions","2015","2015",48.124,,
"CZE","Czech Republic","NABS02","Environment","DF6","2015 Dollars - Constant prices and PPPs","2012","2012","USD","US Dollar","6","Millions","2015","2015",38.894,,
"CZE","Czech Republic","NABS02","Environment","DF6","2015 Dollars - Constant prices and PPPs","2013","2013","USD","US Dollar","6","Millions","2015","2015",42.884,,
"CZE","Czech Republic","NABS02","Environment","DF6","2015 Dollars - Constant prices and PPPs","2014","2014","USD","US Dollar","6","Millions","2015","2015",43.819,,
"CZE","Czech Republic","NABS02","Environment","DF6","2015 Dollars - Constant prices and PPPs","2015","2015","USD","US Dollar","6","Millions","2015","2015",47.969,,
"CZE","Czech Republic","NABS02","Environment","DF6","2015 Dollars - Constant prices and PPPs","2016","2016","USD","US Dollar","6","Millions","2015","2015",43.975,,
"CZE","Czech Republic","NABS02","Environment","DF6","2015 Dollars - Constant prices and PPPs","2017","2017","USD","US Dollar","6","Millions","2015","2015",47.399,,
"CZE","Czech Republic","NABS02","Environment","DF6","2015 Dollars - Constant prices and PPPs","2018","2018","USD","US Dollar","6","Millions","2015","2015",50.795,,
"CZE","Czech Republic","NABS02","Environment","DF6","2015 Dollars - Constant prices and PPPs","2019","2019","USD","US Dollar","6","Millions","2015","2015",60.04,"E; P","Estimated value; Provisional value"
"CZE","Czech Republic","NABS03","Exploration and exploitation of space","DF6","2015 Dollars - Constant prices and PPPs","2011","2011","USD","US Dollar","6","Millions","2015","2015",33.462,,
"CZE","Czech Republic","NABS03","Exploration and exploitation of space","DF6","2015 Dollars - Constant prices and PPPs","2012","2012","USD","US Dollar","6","Millions","2015","2015",41.855,,
"CZE","Czech Republic","NABS03","Exploration and exploitation of space","DF6","2015 Dollars - Constant prices and PPPs","2013","2013","USD","US Dollar","6","Millions","2015","2015",40.205,,
"CZE","Czech Republic","NABS03","Exploration and exploitation of space","DF6","2015 Dollars - Constant prices and PPPs","2014","2014","USD","US Dollar","6","Millions","2015","2015",32.761,,
"CZE","Czech Republic","NABS03","Exploration and exploitation of space","DF6","2015 Dollars - Constant prices and PPPs","2015","2015","USD","US Dollar","6","Millions","2015","2015",38.261,,
"CZE","Czech Republic","NABS03","Exploration and exploitation of space","DF6","2015 Dollars - Constant prices and PPPs","2016","2016","USD","US Dollar","6","Millions","2015","2015",40.417,,
"CZE","Czech Republic","NABS03","Exploration and exploitation of space","DF6","2015 Dollars - Constant prices and PPPs","2017","2017","USD","US Dollar","6","Millions","2015","2015",42.222,,
"CZE","Czech Republic","NABS03","Exploration and exploitation of space","DF6","2015 Dollars - Constant prices and PPPs","2018","2018","USD","US Dollar","6","Millions","2015","2015",40.896,,
"CZE","Czech Republic","NABS03","Exploration and exploitation of space","DF6","2015 Dollars - Constant prices and PPPs","2019","2019","USD","US Dollar","6","Millions","2015","2015",41.428,"E; P","Estimated value; Provisional value"
"CZE","Czech Republic","NABS04","Transport, telecommunication and other infrastructures","DF6","2015 Dollars - Constant prices and PPPs","2011","2011","USD","US Dollar","6","Millions","2015","2015",82.531,,
"CZE","Czech Republic","NABS04","Transport, telecommunication and other infrastructures","DF6","2015 Dollars - Constant prices and PPPs","2012","2012","USD","US Dollar","6","Millions","2015","2015",91.052,,
"CZE","Czech Republic","NABS04","Transport, telecommunication and other infrastructures","DF6","2015 Dollars - Constant prices and PPPs","2013","2013","USD","US Dollar","6","Millions","2015","2015",92.104,,
"CZE","Czech Republic","NABS04","Transport, telecommunication and other infrastructures","DF6","2015 Dollars - Constant prices and PPPs","2014","2014","USD","US Dollar","6","Millions","2015","2015",86.813,,
"CZE","Czech Republic","NABS04","Transport, telecommunication and other infrastructures","DF6","2015 Dollars - Constant prices and PPPs","2015","2015","USD","US Dollar","6","Millions","2015","2015",82.268,,
"CZE","Czech Republic","NABS04","Transport, telecommunication and other infrastructures","DF6","2015 Dollars - Constant prices and PPPs","2016","2016","USD","US Dollar","6","Millions","2015","2015",77.924,,
"CZE","Czech Republic","NABS04","Transport, telecommunication and other infrastructures","DF6","2015 Dollars - Constant prices and PPPs","2017","2017","USD","US Dollar","6","Millions","2015","2015",88.627,,
"CZE","Czech Republic","NABS04","Transport, telecommunication and other infrastructures","DF6","2015 Dollars - Constant prices and PPPs","2018","2018","USD","US Dollar","6","Millions","2015","2015",98.173,,
"CZE","Czech Republic","NABS04","Transport, telecommunication and other infrastructures","DF6","2015 Dollars - Constant prices and PPPs","2019","2019","USD","US Dollar","6","Millions","2015","2015",113.304,"E; P","Estimated value; Provisional value"
"CZE","Czech Republic","NABS05","Energy","DF6","2015 Dollars - Constant prices and PPPs","2011","2011","USD","US Dollar","6","Millions","2015","2015",75.559,,
"CZE","Czech Republic","NABS05","Energy","DF6","2015 Dollars - Constant prices and PPPs","2012","2012","USD","US Dollar","6","Millions","2015","2015",72.393,,
"CZE","Czech Republic","NABS05","Energy","DF6","2015 Dollars - Constant prices and PPPs","2013","2013","USD","US Dollar","6","Millions","2015","2015",68.563,,
"CZE","Czech Republic","NABS05","Energy","DF6","2015 Dollars - Constant prices and PPPs","2014","2014","USD","US Dollar","6","Millions","2015","2015",95.732,,
"CZE","Czech Republic","NABS05","Energy","DF6","2015 Dollars - Constant prices and PPPs","2015","2015","USD","US Dollar","6","Millions","2015","2015",94.898,,
"CZE","Czech Republic","NABS05","Energy","DF6","2015 Dollars - Constant prices and PPPs","2016","2016","USD","US Dollar","6","Millions","2015","2015",101.462,,
"CZE","Czech Republic","NABS05","Energy","DF6","2015 Dollars - Constant prices and PPPs","2017","2017","USD","US Dollar","6","Millions","2015","2015",110.954,,
"CZE","Czech Republic","NABS05","Energy","DF6","2015 Dollars - Constant prices and PPPs","2018","2018","USD","US Dollar","6","Millions","2015","2015",101.975,,
"CZE","Czech Republic","NABS05","Energy","DF6","2015 Dollars - Constant prices and PPPs","2019","2019","USD","US Dollar","6","Millions","2015","2015",114.423,"E; P","Estimated value; Provisional value"
"CZE","Czech Republic","NABS06","Industrial production and technology","DF6","2015 Dollars - Constant prices and PPPs","2011","2011","USD","US Dollar","6","Millions","2015","2015",364.859,,
